4.215962927557332e-003	3.155230e-002	1.203797e+000
4.225728552557331e-003	1.186763e-002	1.202622e+000
4.235494177557331e-003	1.599037e-003	1.201449e+000
4.245259802557331e-003	8.443712e-004	1.200276e+000
4.255025427557331e-003	9.610826e-003	1.199104e+000
4.264791052557330e-003	2.781486e-002	1.197934e+000
4.274556677557330e-003	5.528302e-002	1.196765e+000
4.284322302557330e-003	9.175353e-002	1.195596e+000
4.294087927557330e-003	1.368789e-001	1.194429e+000
4.303853552557330e-003	1.902291e-001	1.193264e+000
4.313619177557329e-003	2.512957e-001	1.192099e+000
4.323384802557329e-003	3.194968e-001	1.190935e+000
4.333150427557329e-003	3.941826e-001	1.189773e+000
4.342916052557329e-003	4.746413e-001	1.188612e+000
4.352681677557329e-003	5.601062e-001	1.187451e+000
4.362447302557328e-003	6.497630e-001	1.186292e+000
4.381978552557328e-003	8.382028e-001	1.183977e+000
4.391744177557328e-003	9.374791e-001	1.182822e+000
4.401509802557328e-003	1.035074e+000	1.181667e+000
4.411275427557327e-003	1.130986e+000	1.180514e+000
4.421041052557327e-003	1.225217e+000	1.179362e+000
4.430806677557327e-003	1.317766e+000	1.178210e+000
4.440572302557327e-003	1.408634e+000	1.177060e+000
4.450337927557327e-003	1.497819e+000	1.175911e+000
4.460103552557326e-003	1.580008e+000	1.174764e+000
4.469869177557326e-003	1.656670e+000	1.173617e+000
4.479634802557326e-003	1.727074e+000	1.172476e+000
4.489400427557326e-003	1.790550e+000	1.171369e+000
4.499166052557325e-003	1.846493e+000	1.170495e+000
4.508931677557325e-003	1.894369e+000	1.170708e+000
4.518697302557325e-003	1.933723e+000	1.174049e+000
4.528462927557325e-003	1.964179e+000	1.182647e+000
4.538228552557325e-003	1.985448e+000	1.195957e+000
4.547994177557324e-003	1.997326e+000	1.210298e+000
4.557759802557324e-003	1.999700e+000	1.221917e+000
4.567525427557324e-003	1.992548e+000	1.229328e+000
4.577291052557324e-003	1.975937e+000	1.232961e+000
4.587056677557324e-003	1.950027e+000	1.234006e+000
4.596822302557323e-003	1.915064e+000	1.233645e+000
4.606587927557323e-003	1.871381e+000	1.232689e+000
4.616353552557323e-003	1.819395e+000	1.231541e+000
4.626119177557323e-003	1.759600e+000	1.230349e+000
4.635884802557323e-003	1.692567e+000	1.229149e+000
4.645650427557322e-003	1.618935e+000	1.227949e+000
4.655416052557322e-003	1.539404e+000	1.226751e+000
4.674947302557322e-003	1.365730e+000	1.224357e+000
4.704244177557321e-003	1.081358e+000	1.220775e+000
4.733541052557320e-003	7.900530e-001	1.217204e+000
4.753072302557320e-003	6.042970e-001	1.214829e+000
4.762837927557320e-003	5.166394e-001	1.213643e+000
4.772603552557320e-003	4.335879e-001	1.212459e+000
4.782369177557319e-003	3.559338e-001	1.211275e+000
4.792134802557319e-003	2.844171e-001	1.210093e+000
4.801900427557319e-003	2.197193e-001	1.208912e+000
4.811666052557319e-003	1.624570e-001	1.207732e+000
4.821431677557319e-003	1.131757e-001	1.206553e+000
4.831197302557318e-003	7.234513e-002	1.205375e+000
4.840962927557318e-003	4.035433e-002	1.204199e+000
4.850728552557318e-003	1.750816e-002	1.203023e+000
4.860494177557318e-003	4.024323e-003	1.201849e+000
4.870259802557318e-003	3.129888e-005	1.200676e+000
4.880025427557317e-003	5.567143e-003	1.199504e+000
4.889791052557317e-003	2.057910e-002	1.198333e+000
4.899556677557317e-003	4.492413e-002	1.197164e+000
4.909322302557317e-003	7.837023e-002	1.195995e+000
4.919087927557317e-003	1.205987e-001	1.194828e+000
4.928853552557316e-003	1.712071e-001	1.193661e+000
4.938619177557316e-003	2.297133e-001	1.192496e+000
4.948384802557316e-003	2.955596e-001	1.191332e+000
4.958150427557316e-003	3.681186e-001	1.190169e+000
4.967916052557315e-003	4.466990e-001	1.189008e+000
4.977681677557315e-003	5.305519e-001	1.187847e+000
4.987447302557315e-003	6.188781e-001	1.186688e+000
5.006978552557315e-003	8.055498e-001	1.184372e+000
5.015349088271600e-003	8.896976e-001	1.183381e+000
5.023719623985886e-003	9.731705e-001	1.182391e+000
5.032090159700171e-003	1.055968e+000	1.181402e+000
5.040460695414457e-003	1.138091e+000	1.180413e+000
5.048831231128742e-003	1.219540e+000	1.179426e+000
5.057201766843028e-003	1.300313e+000	1.178439e+000
5.065572302557313e-003	1.380411e+000	1.177453e+000
5.075337927557313e-003	1.468769e+000	1.176304e+000
5.085103552557313e-003	1.552660e+000	1.175155e+000
5.094869177557313e-003	1.631285e+000	1.174008e+000
5.104634802557313e-003	1.703894e+000	1.172864e+000
5.114400427557312e-003	1.769796e+000	1.171737e+000
5.124166052557312e-003	1.828362e+000	1.170736e+000
5.133931677557312e-003	1.879035e+000	1.170412e+000
5.143697302557312e-003	1.921331e+000	1.172404e+000
5.153462927557312e-003	1.954848e+000	1.179091e+000
5.163228552557311e-003	1.979265e+000	1.191099e+000
5.172994177557311e-003	1.994352e+000	1.205581e+000
